usertype,zip_code_start,borough_start,neighborhood_start,zip_code_end,borough_end,neighborhood_end,start_day,stop_day,day_mean_temperature,day_mean_wind_speed,day_total_precipitation,trip_minutes,trip_count
Subscriber,10065,Manhattan,Upper East Side,10002,Manhattan,Lower East Side,2020-08-23,2020-08-23,76.0,3.6,0.0,30.0,1
Subscriber,10038,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2019-11-02,2019-11-03,44.1,9.4,0.29,110.0,1
Subscriber,10018,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2019-02-04,2019-02-04,28.3,2.1,0.84,20.0,2
Subscriber,11238,Brooklyn,Central Brooklyn,10002,Manhattan,Lower East Side,2019-02-01,2019-02-01,39.1,2.4,0.0,20.0,1
Customer,10005,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2020-11-11,2020-11-11,52.7,6.0,0.69,10.0,1
Subscriber,10003,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2020-10-05,2020-10-05,57.7,6.6,0.0,50.0,1
Subscriber,10018,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2020-09-26,2020-09-26,66.5,5.2,0.0,40.0,2
Subscriber,10011,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2020-09-05,2020-09-05,74.0,4.4,0.0,40.0,1
Subscriber,10023,Manhattan,Upper West Side,10002,Manhattan,Lower East Side,2020-11-17,2020-11-17,47.5,6.4,0.0,30.0,1
Subscriber,10018,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2019-01-14,2019-01-14,48.3,4.7,0.0,30.0,1
Subscriber,10280,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2020-01-30,2020-01-30,34.2,6.7,0.07,10.0,1
Customer,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2020-06-03,2020-06-03,58.0,4.5,0.26,20.0,1
Subscriber,10280,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2019-07-07,2019-07-07,79.8,4.8,0.0,30.0,1
Subscriber,10065,Manhattan,Upper East Side,10002,Manhattan,Lower East Side,2020-12-16,2020-12-16,50.6,5.9,0.09,30.0,1
Subscriber,11222,Brooklyn,Greenpoint,10002,Manhattan,Lower East Side,2020-11-27,2020-11-27,57.1,2.9,0.0,20.0,1
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2020-06-17,2020-06-17,73.3,3.4,0.27,60.0,2
Subscriber,10038,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2019-05-02,2019-05-02,63.4,3.7,0.12,40.0,1
Subscriber,11217,Brooklyn,Northwest Brooklyn,10002,Manhattan,Lower East Side,2020-08-24,2020-08-24,78.2,2.1,0.0,30.0,1
Subscriber,11205,Brooklyn,Northwest Brooklyn,10002,Manhattan,Lower East Side,2019-09-03,2019-09-03,79.4,4.6,0.0,60.0,1
Subscriber,11205,Brooklyn,Northwest Brooklyn,10002,Manhattan,Lower East Side,2020-06-26,2020-06-26,74.4,3.9,0.0,10.0,1
Subscriber,10018,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2020-08-28,2020-08-28,72.7,2.5,0.0,80.0,1
Subscriber,10003,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2019-08-08,2019-08-08,73.2,2.7,0.0,130.0,1
Customer,10001,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2020-11-28,2020-11-28,56.3,999.9,0.0,40.0,1
Customer,10001,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2019-05-21,2019-05-21,69.5,2.7,0.0,40.0,1
Subscriber,10038,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2019-11-23,2019-11-23,47.4,4.0,0.0,0.0,1
Customer,10003,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2019-05-06,2019-05-06,60.3,3.4,0.0,40.0,1
Subscriber,10013,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2020-11-28,2020-11-28,56.3,999.9,0.0,30.0,1
Subscriber,10278,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2020-08-27,2020-08-27,73.8,2.6,0.0,10.0,3
Subscriber,10038,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2020-02-25,2020-02-25,27.6,5.8,0.0,10.0,25
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2019-07-13,2019-07-13,75.8,4.3,0.0,0.0,187
Subscriber,11211,Brooklyn,Greenpoint,10002,Manhattan,Lower East Side,2019-03-15,2019-03-15,49.9,6.6,0.0,20.0,8
Subscriber,10038,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2019-07-20,2019-07-20,71.9,5.4,0.0,10.0,35
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2020-12-23,2020-12-23,56.4,3.0,0.19,0.0,85
Subscriber,10278,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2019-08-15,2019-08-15,68.0,4.8,0.0,10.0,6
Subscriber,10009,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2019-10-01,2019-10-01,63.2,5.2,0.0,10.0,87
Subscriber,10009,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2019-06-27,2019-06-27,75.1,3.4,0.07,10.0,101
Subscriber,10012,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2020-04-26,2020-04-26,54.1,4.8,0.0,10.0,75
Subscriber,10014,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2019-12-12,2019-12-12,34.5,6.2,0.01,10.0,16
Subscriber,10003,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2019-10-10,2019-10-10,58.7,2.6,0.0,40.0,3
Subscriber,10003,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2020-04-02,2020-04-02,51.8,4.5,0.0,30.0,1
Subscriber,10014,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2020-10-20,2020-10-20,56.2,5.7,0.0,10.0,31
Subscriber,10016,Manhattan,Gramercy Park and Murray Hill,10002,Manhattan,Lower East Side,2019-03-18,2019-03-18,33.9,5.7,0.0,20.0,21
Subscriber,10016,Manhattan,Gramercy Park and Murray Hill,10002,Manhattan,Lower East Side,2019-06-19,2019-06-19,74.9,3.0,0.0,50.0,1
Subscriber,11201,Brooklyn,Northwest Brooklyn,10002,Manhattan,Lower East Side,2020-08-08,2020-08-08,74.7,3.4,0.0,30.0,6
Subscriber,10003,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2019-03-17,2019-03-17,28.9,7.5,0.0,20.0,13
Customer,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2019-08-01,2019-08-01,75.5,3.3,0.0,10.0,15
Subscriber,10013,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2020-12-11,2020-12-11,55.2,3.1,0.0,0.0,7
Subscriber,11201,Brooklyn,Northwest Brooklyn,10002,Manhattan,Lower East Side,2020-05-14,2020-05-14,60.0,3.5,0.0,20.0,22
Subscriber,10011,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2019-12-14,2019-12-14,41.0,5.9,0.0,20.0,16
Subscriber,10003,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2020-05-16,2020-05-16,65.4,1.8,0.03,30.0,7
Customer,10003,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2019-08-26,2019-08-26,77.7,2.0,0.0,20.0,11
Customer,10014,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2020-07-25,2020-07-25,78.2,2.5,0.0,30.0,6
Customer,10003,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2019-05-30,2019-05-30,63.3,1.6,0.0,20.0,11
Subscriber,10199,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2020-04-18,2020-04-18,68.0,2.8,0.0,20.0,1
Subscriber,11211,Brooklyn,Greenpoint,10002,Manhattan,Lower East Side,2019-12-01,2019-12-01,55.4,5.7,0.0,10.0,2
Customer,11211,Brooklyn,Greenpoint,10002,Manhattan,Lower East Side,2020-09-19,2020-09-19,74.7,1.8,0.0,20.0,11
Subscriber,10014,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2019-10-20,2019-10-20,49.4,4.0,0.0,20.0,15
Subscriber,11217,Brooklyn,Northwest Brooklyn,10002,Manhattan,Lower East Side,2019-10-06,2019-10-06,58.6,3.0,0.0,20.0,4
Subscriber,10009,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2019-01-16,2019-01-16,39.4,999.9,0.0,30.0,3
Subscriber,10016,Manhattan,Gramercy Park and Murray Hill,10002,Manhattan,Lower East Side,2019-03-28,2019-03-28,48.0,5.1,0.0,20.0,18
Subscriber,10013,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2019-10-07,2019-10-07,66.2,3.9,0.0,40.0,1
Subscriber,11205,Brooklyn,Northwest Brooklyn,10002,Manhattan,Lower East Side,2019-12-01,2019-12-01,55.4,5.7,0.0,30.0,1
Customer,10016,Manhattan,Gramercy Park and Murray Hill,10002,Manhattan,Lower East Side,2019-05-03,2019-05-03,61.3,3.6,0.0,20.0,10
Subscriber,10005,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2020-06-09,2020-06-09,73.7,4.9,0.07,10.0,21
Subscriber,10011,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2019-12-11,2019-12-11,34.1,7.3,0.09,40.0,2
Customer,10003,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2020-04-26,2020-04-26,54.1,4.8,0.0,10.0,8
Subscriber,10009,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2020-08-18,2020-08-18,81.8,3.6,0.29,20.0,14
Subscriber,11201,Brooklyn,Northwest Brooklyn,10002,Manhattan,Lower East Side,2019-06-14,2019-06-14,69.0,3.7,1.14,20.0,13
Subscriber,10038,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2019-01-08,2019-01-08,12.9,6.3,0.0,10.0,15
Subscriber,10167,Manhattan,Gramercy Park and Murray Hill,10002,Manhattan,Lower East Side,2019-03-21,2019-03-21,44.1,8.2,0.0,30.0,1
Subscriber,10199,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2019-07-30,2019-07-31,70.8,2.8,0.0,20.0,1
Customer,10004,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2020-09-18,2020-09-18,76.3,2.4,0.0,30.0,6
Subscriber,10280,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2020-12-24,2020-12-24,66.4,5.1,1.56,20.0,5
Subscriber,10012,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2019-08-22,2019-08-22,70.6,3.5,0.37,30.0,4
Subscriber,10007,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2020-08-12,2020-08-13,77.0,3.8,0.58,160.0,1
Customer,10012,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2020-07-17,2020-07-17,72.5,3.1,0.0,20.0,7
Subscriber,10012,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2019-12-15,2019-12-15,41.6,3.0,0.0,30.0,1
Subscriber,10013,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2020-07-01,2020-07-01,75.0,4.3,0.43,50.0,1
Customer,11201,Brooklyn,Northwest Brooklyn,10002,Manhattan,Lower East Side,2019-09-11,2019-09-11,73.9,4.0,0.0,20.0,3
Subscriber,10022,Manhattan,Gramercy Park and Murray Hill,10002,Manhattan,Lower East Side,2020-09-27,2020-09-27,63.5,4.8,0.0,30.0,3
Subscriber,10004,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2020-12-14,2020-12-14,56.8,4.6,0.0,20.0,9
Subscriber,10199,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2020-06-28,2020-06-28,64.3,5.8,1.42,30.0,2
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2020-05-20,2020-05-20,62.0,5.8,0.0,40.0,8
Subscriber,11217,Brooklyn,Northwest Brooklyn,10002,Manhattan,Lower East Side,2020-04-19,2020-04-19,58.7,7.1,0.0,20.0,6
Subscriber,10005,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2020-10-20,2020-10-20,56.2,5.7,0.0,10.0,32
Subscriber,10012,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2019-06-07,2019-06-07,71.0,2.5,0.0,20.0,8
Subscriber,10009,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2019-09-26,2019-09-26,66.2,4.3,0.3,0.0,9
Subscriber,10011,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2019-07-14,2019-07-14,75.7,3.0,0.03,10.0,11
Subscriber,10280,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2019-06-12,2019-06-12,64.7,4.6,0.0,20.0,6
Subscriber,10036,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2020-02-23,2020-02-23,28.2,8.7,0.1,30.0,2
Subscriber,10282,Manhattan,Tribeca,10002,Manhattan,Lower East Side,2020-07-08,2020-07-08,80.5,3.6,0.12,30.0,2
Subscriber,11206,Brooklyn,Bushwick and Williamsburg,10002,Manhattan,Lower East Side,2020-10-16,2020-10-16,58.5,4.9,0.0,20.0,2
Subscriber,10007,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2020-10-25,2020-10-25,59.1,4.0,0.02,0.0,1
Subscriber,10007,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2019-05-02,2019-05-02,63.4,3.7,0.12,20.0,13
Customer,10199,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2019-11-22,2019-11-22,34.3,3.7,0.0,20.0,1
Subscriber,10003,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2020-08-09,2020-08-09,75.0,2.9,0.0,30.0,1
Subscriber,10012,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2019-07-01,2019-07-01,79.1,3.9,0.0,0.0,9
Subscriber,10009,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2019-05-16,2019-05-16,65.9,5.6,0.07,0.0,4
Subscriber,10001,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2019-05-26,2019-05-26,74.7,3.7,0.0,20.0,9
Subscriber,10003,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2019-01-09,2019-01-09,25.3,2.8,0.0,30.0,3
Subscriber,10017,Manhattan,Gramercy Park and Murray Hill,10002,Manhattan,Lower East Side,2019-08-07,2019-08-07,74.4,3.6,0.0,30.0,4
Customer,11201,Brooklyn,Northwest Brooklyn,10002,Manhattan,Lower East Side,2020-05-16,2020-05-16,65.4,1.8,0.03,30.0,7
Subscriber,11211,Brooklyn,Greenpoint,10002,Manhattan,Lower East Side,2020-04-12,2020-04-12,51.3,3.4,0.0,20.0,14
Subscriber,10014,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2019-10-07,2019-10-07,66.2,3.9,0.0,10.0,31
Customer,10016,Manhattan,Gramercy Park and Murray Hill,10002,Manhattan,Lower East Side,2019-06-14,2019-06-14,69.0,3.7,1.14,40.0,1
Subscriber,10280,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2019-04-17,2019-04-17,41.6,7.2,0.05,20.0,2
Subscriber,10003,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2020-12-26,2020-12-26,54.5,5.9,0.01,30.0,9
Customer,10036,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2020-10-15,2020-10-15,58.2,3.5,0.0,40.0,2
Customer,10004,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2020-03-25,2020-03-25,39.9,3.5,0.0,20.0,2
Customer,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2019-08-06,2019-08-06,76.3,3.1,0.0,70.0,2
Subscriber,10004,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2019-08-05,2019-08-05,78.6,1.4,0.0,30.0,4
Subscriber,10010,Manhattan,Gramercy Park and Murray Hill,10002,Manhattan,Lower East Side,2020-06-30,2020-06-30,74.5,3.7,0.0,30.0,2
Subscriber,10018,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2019-08-06,2019-08-06,76.3,3.1,0.0,20.0,5
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2020-04-12,2020-04-13,51.3,3.4,0.0,660.0,1
Customer,10003,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2020-09-22,2020-09-22,66.8,6.4,0.0,10.0,8
Subscriber,11201,Brooklyn,Northwest Brooklyn,10002,Manhattan,Lower East Side,2019-06-04,2019-06-04,70.8,2.7,0.12,30.0,5
Subscriber,11211,Brooklyn,Greenpoint,10002,Manhattan,Lower East Side,2019-07-05,2019-07-05,71.4,6.7,0.14,10.0,7
Subscriber,11201,Brooklyn,Northwest Brooklyn,10002,Manhattan,Lower East Side,2020-10-22,2020-10-22,65.4,4.1,0.0,40.0,1
Subscriber,10009,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2019-12-16,2019-12-16,43.2,2.8,0.0,30.0,2
Subscriber,10014,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2019-07-04,2019-07-04,70.4,3.7,1.74,20.0,11
Subscriber,11217,Brooklyn,Northwest Brooklyn,10002,Manhattan,Lower East Side,2020-09-16,2020-09-16,75.8,1.5,0.0,30.0,2
Subscriber,10009,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2020-06-29,2020-06-29,70.3,4.6,0.29,40.0,3
Customer,10004,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2019-06-28,2019-06-28,74.5,2.5,0.0,60.0,4
Subscriber,10019,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2019-10-12,2019-10-12,54.0,2.1,0.19,30.0,5
Subscriber,10110,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2019-11-07,2019-11-07,49.0,5.3,0.25,20.0,1
Customer,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2020-05-30,2020-05-30,73.5,4.1,0.0,30.0,5
Customer,10014,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2019-03-16,2019-03-16,37.0,7.3,0.0,50.0,1
Subscriber,10018,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2020-12-21,2020-12-21,45.0,6.1,0.0,30.0,3
Customer,11201,Brooklyn,Northwest Brooklyn,10002,Manhattan,Lower East Side,2019-08-18,2019-08-18,72.0,3.7,0.01,50.0,1
Customer,10004,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2019-04-03,2019-04-03,53.6,3.0,0.0,20.0,1
Customer,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2020-04-30,2020-04-30,55.6,7.5,0.0,0.0,5
Subscriber,10280,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2019-07-26,2019-07-26,73.9,3.6,0.0,30.0,2
Subscriber,10282,Manhattan,Tribeca,10002,Manhattan,Lower East Side,2020-07-19,2020-07-19,84.9,2.8,0.32,20.0,4
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2019-08-19,2019-08-19,72.2,3.6,0.0,50.0,6
Customer,10038,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2019-10-05,2019-10-05,53.1,5.7,1.04,10.0,1
Subscriber,11211,Brooklyn,Greenpoint,10002,Manhattan,Lower East Side,2019-07-24,2019-07-24,75.1,4.4,0.19,20.0,11
Subscriber,10012,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2019-02-26,2019-02-26,27.4,5.0,0.0,30.0,1
Subscriber,10013,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2020-05-25,2020-05-25,73.8,3.6,0.0,0.0,2
Subscriber,10009,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2020-02-16,2020-02-16,9.8,8.5,0.0,0.0,3
Subscriber,10199,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2020-07-13,2020-07-13,79.5,2.3,0.0,20.0,5
Subscriber,10012,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2019-03-24,2019-03-24,28.0,6.3,0.0,20.0,3
Subscriber,10012,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2020-01-27,2020-01-27,24.8,8.8,0.78,30.0,1
Customer,10017,Manhattan,Gramercy Park and Murray Hill,10002,Manhattan,Lower East Side,2020-04-18,2020-04-18,68.0,2.8,0.0,40.0,2
Subscriber,11217,Brooklyn,Northwest Brooklyn,10002,Manhattan,Lower East Side,2019-09-28,2019-09-28,73.1,0.9,0.0,20.0,6
Customer,10023,Manhattan,Upper West Side,10002,Manhattan,Lower East Side,2020-09-12,2020-09-12,74.0,2.3,0.0,30.0,1
Subscriber,10013,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2020-05-27,2020-05-28,75.7,4.8,0.0,820.0,1
Customer,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2020-10-22,2020-10-22,65.4,4.1,0.0,30.0,2
Subscriber,10019,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2019-08-19,2019-08-19,72.2,3.6,0.0,20.0,1
Subscriber,10013,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2019-09-30,2019-09-30,68.8,3.3,0.0,30.0,1
Subscriber,10018,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2019-06-08,2019-06-08,75.0,2.1,0.0,30.0,4
Subscriber,10009,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2020-09-12,2020-09-12,74.0,2.3,0.0,40.0,3
Customer,10010,Manhattan,Gramercy Park and Murray Hill,10002,Manhattan,Lower East Side,2019-09-19,2019-09-19,61.6,6.6,0.0,20.0,1
Subscriber,11211,Brooklyn,Greenpoint,10002,Manhattan,Lower East Side,2019-02-11,2019-02-11,21.7,5.2,0.0,10.0,2
Subscriber,10038,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2020-03-07,2020-03-07,26.1,5.8,0.0,20.0,1
Subscriber,10007,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2019-03-15,2019-03-15,49.9,6.6,0.0,10.0,9
Subscriber,10014,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2019-09-13,2019-09-13,63.9,5.2,0.0,60.0,1
Customer,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2019-05-15,2019-05-15,63.1,4.4,0.12,140.0,1
Customer,10016,Manhattan,Gramercy Park and Murray Hill,10002,Manhattan,Lower East Side,2020-10-13,2020-10-13,65.8,2.5,0.01,30.0,1
Subscriber,10003,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2019-05-26,2019-05-26,74.7,3.7,0.0,30.0,8
Subscriber,10036,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2019-06-28,2019-06-28,74.5,2.5,0.0,20.0,3
Subscriber,10022,Manhattan,Gramercy Park and Murray Hill,10002,Manhattan,Lower East Side,2020-04-23,2020-04-23,46.8,8.1,0.05,20.0,6
Customer,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2020-08-25,2020-08-25,80.9,3.0,0.0,40.0,1
Subscriber,10103,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2019-10-06,2019-10-06,58.6,3.0,0.0,30.0,1
Customer,10038,Manhattan,Lower Manhattan,10002,Manhattan,Lower East Side,2020-03-22,2020-03-22,39.1,7.2,0.0,20.0,1
Subscriber,10036,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2020-06-19,2020-06-19,74.6,2.6,0.0,10.0,1
Customer,11222,Brooklyn,Greenpoint,10002,Manhattan,Lower East Side,2020-10-12,2020-10-12,64.4,3.7,0.0,30.0,3
Customer,10012,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2019-05-12,2019-05-12,73.8,1.7,0.03,30.0,1
Subscriber,10012,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2020-05-15,2020-05-15,63.1,3.3,0.0,30.0,1
Subscriber,11217,Brooklyn,Northwest Brooklyn,10002,Manhattan,Lower East Side,2019-06-16,2019-06-16,72.3,2.1,0.0,20.0,4
Customer,10009,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2019-11-21,2019-11-21,32.3,7.5,0.0,30.0,1
Subscriber,10013,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2019-09-22,2019-09-22,67.3,5.3,0.0,0.0,3
Subscriber,11216,Brooklyn,Central Brooklyn,10002,Manhattan,Lower East Side,2019-03-17,2019-03-17,28.9,7.5,0.0,30.0,1
Subscriber,11205,Brooklyn,Northwest Brooklyn,10002,Manhattan,Lower East Side,2019-11-18,2019-11-18,35.4,8.5,1.08,20.0,5
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2020-08-22,2020-08-23,76.9,3.7,0.32,20.0,1
Customer,10003,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2019-11-01,2019-11-01,46.5,7.9,0.11,30.0,3
Subscriber,10009,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2019-10-17,2019-10-17,64.6,4.0,0.12,30.0,1
Subscriber,10010,Manhattan,Gramercy Park and Murray Hill,10002,Manhattan,Lower East Side,2020-01-03,2020-01-03,35.5,5.0,0.0,20.0,2
Subscriber,10003,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,2020-08-03,2020-08-04,81.3,3.7,0.0,10.0,1
Subscriber,10036,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2020-07-25,2020-07-25,78.2,2.5,0.0,40.0,1
Customer,10012,Manhattan,Greenwich Village and Soho,10002,Manhattan,Lower East Side,2019-09-18,2019-09-18,65.8,1.8,0.0,30.0,1
Customer,10110,Manhattan,Chelsea and Clinton,10002,Manhattan,Lower East Side,2020-08-23,2020-08-23,76.0,3.6,0.0,40.0,2
